"id(h)","type(r)","id(t)"
"1005","CAREER_FRAME_ADVANCE","1041"
"806","COURSE_FRAME_ADVANCE","1042"
"790","COURSE_FRAME_ADVANCE","1042"
"830","COURSE_FRAME_BASIC","1043"
"824","COURSE_FRAME_BASIC","1043"
"834","COURSE_FRAME_BASIC","1043"
"828","COURSE_FRAME_BASIC","1043"
"144","COURSE_FRAME_BASIC","1043"
"831","COURSE_FRAME_BASIC","1043"
"835","COURSE_FRAME_BASIC","1043"
"836","COURSE_FRAME_BASIC","1043"
"837","COURSE_FRAME_BASIC","1043"
"809","COURSE_FRAME_BASIC","1043"
"838","COURSE_FRAME_BASIC","1043"
"833","COURSE_FRAME_BASIC","1043"
"820","COURSE_FRAME_BASIC","1043"
"820","COURSE_FRAME_ADVANCE","1043"
"839","COURSE_FRAME_ADVANCE","1043"
"832","COURSE_FRAME_ADVANCE","1043"
"824","COURSE_FRAME_ADVANCE","1043"
"821","COURSE_FRAME_ADVANCE","1043"
"854","COURSE_FRAME_BASIC","1044"
"848","COURSE_FRAME_BASIC","1044"
"855","COURSE_FRAME_BASIC","1044"
"694","COURSE_FRAME_BASIC","1044"
"849","COURSE_FRAME_BASIC","1044"
"853","COURSE_FRAME_BASIC","1044"
"857","COURSE_FRAME_BASIC","1044"
"858","COURSE_FRAME_BASIC","1044"
"856","COURSE_FRAME_ADVANCE","1044"
"850","COURSE_FRAME_ADVANCE","1044"
"852","COURSE_FRAME_ADVANCE","1044"
"851","COURSE_FRAME_ADVANCE","1044"
"861","COURSE_FRAME_ADVANCE","1045"
"144","COURSE_FRAME_BASIC","1046"
"152","COURSE_FRAME_BASIC","1046"
"618","COURSE_FRAME_BASIC","1046"
"615","COURSE_FRAME_BASIC","1046"
"692","COURSE_FRAME_BASIC","1046"
"711","COURSE_FRAME_BASIC","1046"
"690","COURSE_FRAME_BASIC","1046"
"608","COURSE_FRAME_ADVANCE","1046"
"13","COURSE_FRAME_ADVANCE","1046"
"1023","CAREER_FRAME_BASIC","1046"
"1013","CAREER_FRAME_ADVANCE","1046"
"27","COURSE_FRAME_ADVANCE","1047"
"28","COURSE_FRAME_ADVANCE","1047"
"28","COURSE_FRAME_ADVANCE","1048"
"993","CAREER_FRAME_ADVANCE","1048"
"94","COURSE_FRAME_BASIC","1049"
"29","COURSE_FRAME_ADVANCE","1049"
"993","CAREER_FRAME_ADVANCE","1049"
"130","COURSE_FRAME_ADVANCE","1050"
"97","COURSE_FRAME_ADVANCE","1050"
"42","COURSE_FRAME_BASIC","1051"
"34","COURSE_FRAME_BASIC","1051"
"131","COURSE_FRAME_ADVANCE","1051"
"157","COURSE_FRAME_ADVANCE","1052"
"1000","CAREER_FRAME_ADVANCE","1052"
"442","COURSE_FRAME_BASIC","1053"
"183","COURSE_FRAME_BASIC","1053"
"195","COURSE_FRAME_BASIC","1053"
"706","COURSE_FRAME_BASIC","1053"
"592","COURSE_FRAME_ADVANCE","1053"
"193","COURSE_FRAME_ADVANCE","1053"
"183","COURSE_FRAME_ADVANCE","1053"
"192","COURSE_FRAME_ADVANCE","1053"
"989","CAREER_FRAME_BASIC","1053"
"1013","CAREER_FRAME_ADVANCE","1053"
"1023","CAREER_FRAME_ADVANCE","1053"
"988","CAREER_FRAME_ADVANCE","1053"
"1012","CAREER_FRAME_ADVANCE","1053"
"1017","CAREER_FRAME_ADVANCE","1053"
"214","COURSE_FRAME_BASIC","1054"
"218","COURSE_FRAME_BASIC","1054"
"213","COURSE_FRAME_BASIC","1054"
"594","COURSE_FRAME_BASIC","1054"
"221","COURSE_FRAME_ADVANCE","1054"
"219","COURSE_FRAME_ADVANCE","1054"
"1013","CAREER_FRAME_BASIC","1054"
"1023","CAREER_FRAME_BASIC","1054"
"1018","CAREER_FRAME_BASIC","1054"
"1017","CAREER_FRAME_ADVANCE","1054"
"1012","CAREER_FRAME_ADVANCE","1054"
"988","CAREER_FRAME_ADVANCE","1054"
"1008","CAREER_FRAME_ADVANCE","1054"
"989","CAREER_FRAME_ADVANCE","1054"
"1014","CAREER_FRAME_ADVANCE","1054"
"724","COURSE_FRAME_ADVANCE","1055"
"299","COURSE_FRAME_ADVANCE","1056"
"293","COURSE_FRAME_ADVANCE","1056"
"303","COURSE_FRAME_ADVANCE","1057"
"308","COURSE_FRAME_ADVANCE","1057"
"305","COURSE_FRAME_ADVANCE","1057"
"307","COURSE_FRAME_ADVANCE","1057"
"302","COURSE_FRAME_ADVANCE","1057"
"354","COURSE_FRAME_ADVANCE","1058"
"355","COURSE_FRAME_ADVANCE","1058"
"458","COURSE_FRAME_ADVANCE","1059"
"1020","CAREER_FRAME_ADVANCE","1059"
"606","COURSE_FRAME_ADVANCE","1060"
"571","COURSE_FRAME_ADVANCE","1060"
"574","COURSE_FRAME_ADVANCE","1060"
"1017","CAREER_FRAME_ADVANCE","1060"
"1005","CAREER_FRAME_ADVANCE","1060"
"615","COURSE_FRAME_BASIC","1061"
"626","COURSE_FRAME_BASIC","1062"
"805","COURSE_FRAME_BASIC","1062"
