,0,1,2
0,816,FRAME_BASIC,1024
1,823,FRAME_BASIC,1024
2,822,FRAME_BASIC,1024
3,817,FRAME_BASIC,1024
4,818,FRAME_BASIC,1024
5,829,FRAME_ADVANCE,1024
6,826,FRAME_ADVANCE,1024
7,819,FRAME_ADVANCE,1024
8,827,FRAME_ADVANCE,1024
9,611,FRAME_ADVANCE,1024
10,825,FRAME_ADVANCE,1024
11,762,FRAME_BASIC,1025
12,227,FRAME_BASIC,1025
13,775,FRAME_BASIC,1025
14,764,FRAME_BASIC,1025
15,235,FRAME_BASIC,1025
16,813,FRAME_BASIC,1025
17,799,FRAME_BASIC,1025
18,793,FRAME_BASIC,1025
19,796,FRAME_BASIC,1025
20,1022,FRAME_BASIC,1025
21,405,FRAME_BASIC,1025
22,614,FRAME_ADVANCE,1025
23,767,FRAME_ADVANCE,1025
24,15,FRAME_ADVANCE,1025
25,771,FRAME_ADVANCE,1025
26,623,FRAME_ADVANCE,1025
27,613,FRAME_ADVANCE,1025
28,774,FRAME_ADVANCE,1025
29,628,FRAME_ADVANCE,1025
30,660,FRAME_ADVANCE,1025
31,240,FRAME_ADVANCE,1025
32,765,FRAME_ADVANCE,1025
33,773,FRAME_ADVANCE,1025
34,768,FRAME_ADVANCE,1025
35,234,FRAME_ADVANCE,1025
36,763,FRAME_ADVANCE,1025
37,617,FRAME_ADVANCE,1025
38,764,FRAME_ADVANCE,1025
39,770,FRAME_ADVANCE,1025
40,761,FRAME_ADVANCE,1025
41,772,FRAME_ADVANCE,1025
42,762,FRAME_ADVANCE,1025
43,612,FRAME_ADVANCE,1025
44,639,FRAME_ADVANCE,1026
45,132,FRAME_ADVANCE,1026
46,637,FRAME_ADVANCE,1026
47,638,FRAME_ADVANCE,1026
48,631,FRAME_ADVANCE,1027
49,116,FRAME_ADVANCE,1027
50,634,FRAME_ADVANCE,1028
51,640,FRAME_BASIC,1029
52,506,FRAME_BASIC,1029
53,504,FRAME_BASIC,1029
54,503,FRAME_BASIC,1029
55,515,FRAME_ADVANCE,1029
56,517,FRAME_ADVANCE,1029
57,520,FRAME_ADVANCE,1029
58,643,FRAME_ADVANCE,1029
59,647,FRAME_ADVANCE,1029
60,652,FRAME_ADVANCE,1029
61,506,FRAME_ADVANCE,1029
62,648,FRAME_ADVANCE,1029
63,512,FRAME_ADVANCE,1029
64,513,FRAME_ADVANCE,1029
65,645,FRAME_ADVANCE,1029
66,133,FRAME_ADVANCE,1029
67,649,FRAME_ADVANCE,1029
68,640,FRAME_ADVANCE,1029
69,630,FRAME_ADVANCE,1029
70,519,FRAME_ADVANCE,1029
71,504,FRAME_ADVANCE,1029
72,509,FRAME_ADVANCE,1029
73,644,FRAME_ADVANCE,1029
74,117,FRAME_ADVANCE,1029
75,646,FRAME_ADVANCE,1029
76,651,FRAME_ADVANCE,1029
77,641,FRAME_ADVANCE,1029
78,650,FRAME_ADVANCE,1029
79,26,FRAME_BASIC,1031
80,71,FRAME_BASIC,1031
81,794,FRAME_BASIC,1031
82,708,FRAME_BASIC,1032
83,614,FRAME_BASIC,1032
84,701,FRAME_BASIC,1032
85,616,FRAME_BASIC,1032
86,661,FRAME_ADVANCE,1032
87,702,FRAME_ADVANCE,1032
88,704,FRAME_ADVANCE,1032
89,659,FRAME_ADVANCE,1032
90,706,FRAME_ADVANCE,1032
91,705,FRAME_ADVANCE,1032
92,707,FRAME_ADVANCE,1032
93,697,FRAME_ADVANCE,1032
94,699,FRAME_ADVANCE,1032
95,698,FRAME_ADVANCE,1032
96,135,FRAME_BASIC,1033
97,804,FRAME_BASIC,1033
98,131,FRAME_BASIC,1033
99,1019,FRAME_ADVANCE,1033
100,669,FRAME_ADVANCE,1033
101,230,FRAME_ADVANCE,1033
102,668,FRAME_ADVANCE,1033
103,233,FRAME_ADVANCE,1033
104,802,FRAME_BASIC,1034
105,721,FRAME_BASIC,1034
106,767,FRAME_BASIC,1034
107,768,FRAME_BASIC,1034
108,846,FRAME_BASIC,1034
109,671,FRAME_BASIC,1034
110,766,FRAME_BASIC,1034
111,765,FRAME_BASIC,1034
112,674,FRAME_ADVANCE,1034
113,682,FRAME_ADVANCE,1034
114,1021,FRAME_ADVANCE,1034
115,679,FRAME_ADVANCE,1034
116,675,FRAME_ADVANCE,1034
117,672,FRAME_ADVANCE,1034
118,1018,FRAME_ADVANCE,1034
119,676,FRAME_ADVANCE,1034
120,607,FRAME_ADVANCE,1034
121,673,FRAME_ADVANCE,1034
122,677,FRAME_ADVANCE,1034
123,680,FRAME_ADVANCE,1034
124,693,FRAME_BASIC,1035
125,686,FRAME_BASIC,1035
126,687,FRAME_BASIC,1035
127,689,FRAME_BASIC,1035
128,695,FRAME_BASIC,1035
129,619,FRAME_BASIC,1035
130,688,FRAME_ADVANCE,1035
131,847,FRAME_BASIC,1037
132,715,FRAME_ADVANCE,1037
133,846,FRAME_ADVANCE,1037
134,844,FRAME_ADVANCE,1037
135,727,FRAME_BASIC,1038
136,729,FRAME_BASIC,1038
137,735,FRAME_BASIC,1039
138,743,FRAME_ADVANCE,1039
139,740,FRAME_ADVANCE,1039
140,744,FRAME_BASIC,1040
141,243,FRAME_BASIC,1040
142,743,FRAME_BASIC,1040
143,738,FRAME_ADVANCE,1040
144,741,FRAME_ADVANCE,1040
145,755,FRAME_BASIC,1041
146,758,FRAME_BASIC,1041
147,747,FRAME_BASIC,1041
148,757,FRAME_BASIC,1041
149,754,FRAME_BASIC,1041
150,756,FRAME_BASIC,1041
151,753,FRAME_ADVANCE,1041
152,749,FRAME_ADVANCE,1041
153,752,FRAME_ADVANCE,1041
154,759,FRAME_ADVANCE,1041
155,760,FRAME_ADVANCE,1041
156,751,FRAME_ADVANCE,1041
157,750,FRAME_ADVANCE,1041
158,748,FRAME_ADVANCE,1041
