,0,1,2
0,1676,FRAME_RELATED,1024
1,121,FRAME_BASIC,1027
2,993,FRAME_ADVANCE,1071
3,1651,FRAME_RELATED,1031
4,1664,FRAME_RELATED,1107
5,1665,FRAME_RELATED,1047
6,1665,FRAME_RELATED,1064
7,1673,FRAME_RELATED,1032
8,1673,FRAME_RELATED,1043
9,615,FRAME_BASIC,1061
10,144,FRAME_BASIC,1072
11,1014,FRAME_ADVANCE,1073
12,1669,FRAME_RELATED,1034
13,1669,FRAME_RELATED,1037
14,1656,FRAME_RELATED,1039
15,1656,FRAME_RELATED,1114
16,738,FRAME_BASIC,1066
17,94,FRAME_BASIC,1049
18,1843,FRAME_RELATED,1054
19,1020,FRAME_ADVANCE,1078
20,1725,FRAME_RELATED,1118
21,1842,FRAME_RELATED,1076
22,404,FRAME_BASIC,1075
23,404,FRAME_BASIC,1076
24,1648,FRAME_RELATED,1108
25,1648,FRAME_RELATED,1109
26,1666,FRAME_RELATED,1110
27,1666,FRAME_RELATED,1111
28,1826,FRAME_RELATED,1115
29,1826,FRAME_RELATED,1116
30,1013,LANG_ADVANCE,1156
31,1018,LANG_ADVANCE,1157
32,1012,LANG_ADVANCE,1155
33,988,LANG_ADVANCE,1147
34,1014,LANG_ADVANCE,1146
35,149,LANG_ADVANCE,1136
36,1002,LANG_BASIC,1143
37,1539,LANG_RELATED,1146
38,1539,LANG_RELATED,1150
39,1539,LANG_RELATED,1152
40,402,LANG_BASIC,1149
41,1477,LANG_RELATED,1138
42,1477,LANG_RELATED,1139
43,1778,LANG_RELATED,1128
44,1685,LANG_RELATED,1163
45,1685,LANG_RELATED,1164
46,724,LANG_ADVANCE,1137
47,1844,LANG_RELATED,1165
48,8,LANG_BASIC,1142
49,1661,LANG_RELATED,1746
50,1790,LANG_RELATED,1162
51,1746,TOOL_RELATED,1420
52,1746,TOOL_RELATED,1606
53,1746,TOOL_RELATED,1607
54,1836,TOOL_RELATED,1410
55,1836,TOOL_RELATED,1481
56,1836,TOOL_RELATED,1602
57,243,TOOL_BASIC,1476
58,1023,TOOL_BASIC,1570
59,1002,TOOL_ADVANCE,1531
60,1002,TOOL_ADVANCE,1532
61,993,TOOL_ADVANCE,1478
62,996,TOOL_ADVANCE,1522
63,996,TOOL_ADVANCE,1524
64,1002,TOOL_BASIC,1557
65,999,TOOL_BASIC,1528
66,999,TOOL_BASIC,1553
67,999,TOOL_BASIC,1554
68,999,TOOL_BASIC,1555
69,999,TOOL_BASIC,1556
70,1014,TOOL_BASIC,1559
71,1019,TOOL_BASIC,1519
72,1019,TOOL_BASIC,1537
73,1017,TOOL_BASIC,1566
74,1017,TOOL_BASIC,1567
75,1017,TOOL_BASIC,1568
76,625,TOOL_ADVANCE,1378
77,1000,TOOL_ADVANCE,1472
78,1007,TOOL_ADVANCE,1536
79,1007,TOOL_ADVANCE,1746
80,997,TOOL_ADVANCE,1525
81,997,TOOL_ADVANCE,1526
82,108,TOOL_ADVANCE,1413
83,753,TOOL_BASIC,1375
84,989,TOOL_BASIC,1552
85,286,TOOL_BASIC,1481
86,995,TOOL_ADVANCE,1502
87,1760,TOOL_RELATED,1380
88,1760,TOOL_RELATED,1577
89,645,TOOL_ADVANCE,1381
90,1842,TOOL_RELATED,1381
91,1835,TOOL_RELATED,1406
92,416,TOOL_BASIC,1492
93,382,TOOL_BASIC,1489
94,828,TOOL_BASIC,1465
95,1020,TOOL_BASIC,1437
96,1020,TOOL_BASIC,1569
97,464,TOOL_ADVANCE,1449
98,1015,TOOL_BASIC,1521
99,1015,TOOL_BASIC,1522
100,1015,TOOL_BASIC,1538
101,1015,TOOL_BASIC,1560
102,1015,TOOL_BASIC,1561
103,1015,TOOL_BASIC,1562
104,1015,TOOL_BASIC,1563
105,1015,TOOL_BASIC,1564
106,1015,TOOL_BASIC,1565
107,501,TOOL_BASIC,1502
108,501,TOOL_BASIC,1503
109,13,TOOL_ADVANCE,1400
110,991,TOOL_ADVANCE,1506
111,991,TOOL_ADVANCE,1507
112,991,TOOL_ADVANCE,1508
113,991,TOOL_ADVANCE,1509
114,991,TOOL_ADVANCE,1510
115,991,TOOL_ADVANCE,1511
116,991,TOOL_ADVANCE,1512
117,991,TOOL_ADVANCE,1513
118,991,TOOL_ADVANCE,1514
119,991,TOOL_ADVANCE,1515
120,991,TOOL_ADVANCE,1516
121,991,TOOL_ADVANCE,1517
122,1016,TOOL_ADVANCE,1539
123,1016,TOOL_ADVANCE,1541
124,1688,TOOL_RELATED,1393
125,1840,TOOL_RELATED,1604
126,1655,TOOL_RELATED,1631
127,1021,TOOL_ADVANCE,1549
128,1022,TOOL_ADVANCE,1550
129,1022,TOOL_ADVANCE,1551
