,0,1,2
0,1676,FRAME_RELATED,1112
1,1023,FRAME_BASIC,1024
2,1023,FRAME_BASIC,1046
3,1023,FRAME_BASIC,1054
4,824,FRAME_BASIC,1024
5,824,FRAME_BASIC,1043
6,828,FRAME_BASIC,1024
7,828,FRAME_BASIC,1025
8,828,FRAME_BASIC,1043
9,830,FRAME_BASIC,1024
10,830,FRAME_BASIC,1043
11,1013,FRAME_ADVANCE,1024
12,1013,FRAME_ADVANCE,1046
13,1013,FRAME_ADVANCE,1053
14,232,FRAME_ADVANCE,1024
15,232,FRAME_ADVANCE,1025
16,824,FRAME_ADVANCE,1024
17,824,FRAME_ADVANCE,1043
18,820,FRAME_ADVANCE,1024
19,820,FRAME_ADVANCE,1043
20,989,FRAME_ADVANCE,1024
21,989,FRAME_ADVANCE,1054
22,821,FRAME_ADVANCE,1024
23,821,FRAME_ADVANCE,1043
24,769,FRAME_BASIC,1025
25,769,FRAME_BASIC,1034
26,442,FRAME_BASIC,1025
27,442,FRAME_BASIC,1053
28,805,FRAME_BASIC,1025
29,805,FRAME_BASIC,1062
30,152,FRAME_BASIC,1025
31,152,FRAME_BASIC,1046
32,766,FRAME_ADVANCE,1025
33,766,FRAME_ADVANCE,1034
34,609,FRAME_ADVANCE,1025
35,609,FRAME_ADVANCE,1034
36,13,FRAME_ADVANCE,1025
37,13,FRAME_ADVANCE,1046
38,608,FRAME_ADVANCE,1025
39,608,FRAME_ADVANCE,1046
40,778,FRAME_ADVANCE,1025
41,778,FRAME_ADVANCE,1034
42,157,FRAME_ADVANCE,1025
43,157,FRAME_ADVANCE,1052
44,621,FRAME_ADVANCE,1025
45,621,FRAME_ADVANCE,1034
46,678,FRAME_ADVANCE,1025
47,678,FRAME_ADVANCE,1034
48,635,FRAME_BASIC,1026
49,635,FRAME_BASIC,1030
50,629,FRAME_BASIC,1026
51,629,FRAME_BASIC,1030
52,636,FRAME_ADVANCE,1026
53,636,FRAME_ADVANCE,1028
54,121,FRAME_BASIC,1030
55,121,FRAME_BASIC,1031
56,991,FRAME_ADVANCE,1027
57,991,FRAME_ADVANCE,1029
58,993,FRAME_ADVANCE,1027
59,993,FRAME_ADVANCE,1029
60,993,FRAME_ADVANCE,1030
61,993,FRAME_ADVANCE,1048
62,993,FRAME_ADVANCE,1049
63,121,FRAME_ADVANCE,1027
64,121,FRAME_ADVANCE,1031
65,1651,FRAME_RELATED,1030
66,1664,FRAME_RELATED,1030
67,1665,FRAME_RELATED,1030
68,28,FRAME_ADVANCE,1030
69,28,FRAME_ADVANCE,1031
70,28,FRAME_ADVANCE,1047
71,28,FRAME_ADVANCE,1048
72,27,FRAME_ADVANCE,1030
73,27,FRAME_ADVANCE,1047
74,642,FRAME_ADVANCE,1030
75,642,FRAME_ADVANCE,1031
76,29,FRAME_ADVANCE,1031
77,29,FRAME_ADVANCE,1049
78,703,FRAME_BASIC,1032
79,703,FRAME_BASIC,1070
80,615,FRAME_BASIC,1032
81,615,FRAME_BASIC,1046
82,144,FRAME_BASIC,1032
83,144,FRAME_BASIC,1043
84,144,FRAME_BASIC,1046
85,835,FRAME_BASIC,1032
86,835,FRAME_BASIC,1043
87,988,FRAME_ADVANCE,1032
88,988,FRAME_ADVANCE,1053
89,988,FRAME_ADVANCE,1054
90,592,FRAME_ADVANCE,1032
91,592,FRAME_ADVANCE,1053
92,1014,FRAME_ADVANCE,1032
93,1014,FRAME_ADVANCE,1034
94,1014,FRAME_ADVANCE,1054
95,1014,FRAME_ADVANCE,1077
96,1000,FRAME_ADVANCE,1032
97,1000,FRAME_ADVANCE,1052
98,1000,FRAME_ADVANCE,1065
99,1000,FRAME_ADVANCE,1077
100,845,FRAME_BASIC,1033
101,845,FRAME_BASIC,1037
102,692,FRAME_BASIC,1035
