,0,1,2
0,1022,CAREER_FRAME_BASIC,1025
1,1447,TECH_RELATED_FRAME,1029
2,1611,TECH_RELATED_FRAME,1033
3,1019,CAREER_FRAME_ADVANCE,1033
4,703,COURSE_FRAME_ADVANCE,1036
5,730,COURSE_FRAME_ADVANCE,1038
6,861,COURSE_FRAME_ADVANCE,1045
7,1539,TECH_RELATED_FRAME,1048
8,131,COURSE_FRAME_ADVANCE,1051
9,989,CAREER_FRAME_BASIC,1053
10,724,COURSE_FRAME_ADVANCE,1055
11,458,COURSE_FRAME_ADVANCE,1059
12,657,COURSE_FRAME_BASIC,1063
13,696,COURSE_FRAME_BASIC,1064
14,742,COURSE_FRAME_BASIC,1067
15,787,COURSE_FRAME_BASIC,1068
16,841,COURSE_FRAME_BASIC,1069
17,207,COURSE_FRAME_BASIC,1073
18,310,COURSE_FRAME_BASIC,1074
19,1019,CAREER_FRAME_BASIC,1077
20,1503,TECH_RELATED_FRAME,1113
21,1452,TECH_RELATED_FRAME,1117
22,1476,TECH_RELATED_FRAME,1119
23,1502,TECH_RELATED_FRAME,1120
24,1529,TECH_RELATED_FRAME,1121
25,1019,CAREER_LANG_BASIC,1125
26,150,COURSE_LANG_BASIC,1136
27,1007,CAREER_LANG_BASIC,1140
28,595,COURSE_LANG_ADVANCE,1144
29,604,COURSE_LANG_ADVANCE,1145
30,167,COURSE_LANG_BASIC,1146
31,808,COURSE_LANG_BASIC,1147
32,383,COURSE_LANG_BASIC,1148
33,482,COURSE_LANG_BASIC,1150
34,1485,TECH_RELATED_LANG,1161
35,610,COURSE_TOOL_ADVANCE,1166
36,622,COURSE_TOOL_ADVANCE,1170
37,624,COURSE_TOOL_BASIC,1173
38,627,COURSE_TOOL_ADVANCE,1174
39,175,COURSE_TOOL_BASIC,1175
40,652,COURSE_TOOL_ADVANCE,1177
41,659,COURSE_TOOL_ADVANCE,1178
42,793,COURSE_TOOL_ADVANCE,1183
43,1023,CAREER_TOOL_ADVANCE,1189
44,1460,TECH_RELATED_TOOL,1193
45,53,COURSE_TOOL_ADVANCE,1197
46,261,COURSE_TOOL_BASIC,1199
47,90,COURSE_TOOL_ADVANCE,1203
48,101,COURSE_TOOL_ADVANCE,1204
49,184,COURSE_TOOL_ADVANCE,1211
50,222,COURSE_TOOL_ADVANCE,1213
51,1485,TECH_RELATED_TOOL,1214
52,244,COURSE_TOOL_BASIC,1214
53,245,COURSE_TOOL_ADVANCE,1214
54,253,COURSE_TOOL_ADVANCE,1215
55,330,COURSE_TOOL_ADVANCE,1218
56,356,COURSE_TOOL_ADVANCE,1219
57,362,COURSE_TOOL_ADVANCE,1222
58,991,CAREER_TOOL_BASIC,1222
59,377,COURSE_TOOL_ADVANCE,1223
60,407,COURSE_TOOL_ADVANCE,1224
61,413,COURSE_TOOL_ADVANCE,1225
62,577,COURSE_TOOL_BASIC,1226
63,675,COURSE_TOOL_BASIC,1229
64,448,COURSE_TOOL_ADVANCE,1230
65,486,COURSE_TOOL_ADVANCE,1235
66,522,COURSE_TOOL_ADVANCE,1238
67,548,COURSE_TOOL_ADVANCE,1239
68,452,COURSE_TOOL_BASIC,1240
69,572,COURSE_TOOL_ADVANCE,1242
70,573,COURSE_TOOL_ADVANCE,1243
71,647,COURSE_TOOL_BASIC,1248
72,682,COURSE_TOOL_BASIC,1249
73,716,COURSE_TOOL_BASIC,1252
74,1588,TECH_RELATED_TOOL,1258
75,184,COURSE_TOOL_BASIC,1268
76,190,COURSE_TOOL_BASIC,1269
77,193,COURSE_TOOL_BASIC,1270
78,278,COURSE_TOOL_BASIC,1272
79,352,COURSE_TOOL_BASIC,1277
80,355,COURSE_TOOL_BASIC,1278
81,378,COURSE_TOOL_BASIC,1281
82,384,COURSE_TOOL_BASIC,1285
83,407,COURSE_TOOL_BASIC,1286
84,453,COURSE_TOOL_BASIC,1290
85,462,COURSE_TOOL_BASIC,1292
86,475,COURSE_TOOL_BASIC,1293
87,502,COURSE_TOOL_BASIC,1299
88,998,CAREER_TOOL_BASIC,1324
89,1473,TECH_RELATED_TOOL,1377
90,1646,TECH_RELATED_TOOL,1381
91,1529,TECH_RELATED_TOOL,1403
92,1585,TECH_RELATED_TOOL,1415
93,1614,TECH_RELATED_TOOL,1416
94,1636,TECH_RELATED_TOOL,1417
95,20,COURSE_TECH,1456
96,169,COURSE_TECH,1472
97,174,COURSE_TECH,1473
98,788,COURSE_TECH,1476
99,182,COURSE_TECH,1477
100,198,COURSE_TECH,1480
101,227,COURSE_TECH,1484
102,271,COURSE_TECH,1486
103,296,COURSE_TECH,1492
104,350,COURSE_TECH,1497
105,351,COURSE_TECH,1498
106,352,COURSE_TECH,1499
107,408,COURSE_TECH,1507
108,424,COURSE_TECH,1508
109,469,COURSE_TECH,1512
110,470,COURSE_TECH,1513
111,473,COURSE_TECH,1514
112,474,COURSE_TECH,1515
113,258,COURSE_TECH,1517
114,1001,CAREER_TECH,1575
115,1019,CAREER_TECH,1630
