,0,1,2
0,818,COURSE_FRAME_BASIC,1024
1,817,COURSE_FRAME_BASIC,1024
2,822,COURSE_FRAME_BASIC,1024
3,823,COURSE_FRAME_BASIC,1024
4,816,COURSE_FRAME_BASIC,1024
5,825,COURSE_FRAME_ADVANCE,1024
6,826,COURSE_FRAME_ADVANCE,1024
7,827,COURSE_FRAME_ADVANCE,1024
8,829,COURSE_FRAME_ADVANCE,1024
9,819,COURSE_FRAME_ADVANCE,1024
10,611,COURSE_FRAME_ADVANCE,1024
11,796,COURSE_FRAME_BASIC,1025
12,227,COURSE_FRAME_BASIC,1025
13,793,COURSE_FRAME_BASIC,1025
14,775,COURSE_FRAME_BASIC,1025
15,235,COURSE_FRAME_BASIC,1025
16,762,COURSE_FRAME_BASIC,1025
17,799,COURSE_FRAME_BASIC,1025
18,405,COURSE_FRAME_BASIC,1025
19,813,COURSE_FRAME_BASIC,1025
20,764,COURSE_FRAME_BASIC,1025
21,614,COURSE_FRAME_ADVANCE,1025
22,764,COURSE_FRAME_ADVANCE,1025
23,761,COURSE_FRAME_ADVANCE,1025
24,660,COURSE_FRAME_ADVANCE,1025
25,240,COURSE_FRAME_ADVANCE,1025
26,628,COURSE_FRAME_ADVANCE,1025
27,617,COURSE_FRAME_ADVANCE,1025
28,772,COURSE_FRAME_ADVANCE,1025
29,774,COURSE_FRAME_ADVANCE,1025
30,623,COURSE_FRAME_ADVANCE,1025
31,768,COURSE_FRAME_ADVANCE,1025
32,15,COURSE_FRAME_ADVANCE,1025
33,765,COURSE_FRAME_ADVANCE,1025
34,771,COURSE_FRAME_ADVANCE,1025
35,767,COURSE_FRAME_ADVANCE,1025
36,762,COURSE_FRAME_ADVANCE,1025
37,613,COURSE_FRAME_ADVANCE,1025
38,763,COURSE_FRAME_ADVANCE,1025
39,234,COURSE_FRAME_ADVANCE,1025
40,773,COURSE_FRAME_ADVANCE,1025
41,612,COURSE_FRAME_ADVANCE,1025
42,770,COURSE_FRAME_ADVANCE,1025
