,0,1,2
0,824,COURSE_FRAME_BASIC,1024
1,824,COURSE_FRAME_BASIC,1043
2,828,COURSE_FRAME_BASIC,1024
3,828,COURSE_FRAME_BASIC,1025
4,828,COURSE_FRAME_BASIC,1043
5,830,COURSE_FRAME_BASIC,1024
6,830,COURSE_FRAME_BASIC,1043
7,820,COURSE_FRAME_ADVANCE,1024
8,820,COURSE_FRAME_ADVANCE,1043
9,232,COURSE_FRAME_ADVANCE,1024
10,232,COURSE_FRAME_ADVANCE,1025
11,824,COURSE_FRAME_ADVANCE,1024
12,824,COURSE_FRAME_ADVANCE,1043
13,821,COURSE_FRAME_ADVANCE,1024
14,821,COURSE_FRAME_ADVANCE,1043
15,1023,CAREER_FRAME_BASIC,1054
16,989,CAREER_FRAME_ADVANCE,1024
17,989,CAREER_FRAME_ADVANCE,1054
18,1013,CAREER_FRAME_ADVANCE,1024
19,1013,CAREER_FRAME_ADVANCE,1053
20,805,COURSE_FRAME_BASIC,1025
21,805,COURSE_FRAME_BASIC,1062
22,769,COURSE_FRAME_BASIC,1025
23,769,COURSE_FRAME_BASIC,1034
24,152,COURSE_FRAME_BASIC,1025
25,152,COURSE_FRAME_BASIC,1046
26,442,COURSE_FRAME_BASIC,1025
27,442,COURSE_FRAME_BASIC,1053
28,766,COURSE_FRAME_ADVANCE,1025
29,766,COURSE_FRAME_ADVANCE,1034
30,621,COURSE_FRAME_ADVANCE,1025
31,621,COURSE_FRAME_ADVANCE,1034
32,778,COURSE_FRAME_ADVANCE,1025
33,778,COURSE_FRAME_ADVANCE,1034
34,157,COURSE_FRAME_ADVANCE,1025
35,678,COURSE_FRAME_ADVANCE,1025
36,678,COURSE_FRAME_ADVANCE,1034
37,608,COURSE_FRAME_ADVANCE,1025
38,608,COURSE_FRAME_ADVANCE,1046
39,13,COURSE_FRAME_ADVANCE,1025
40,13,COURSE_FRAME_ADVANCE,1046
41,609,COURSE_FRAME_ADVANCE,1025
42,609,COURSE_FRAME_ADVANCE,1034
43,629,COURSE_FRAME_BASIC,1026
44,629,COURSE_FRAME_BASIC,1030
45,635,COURSE_FRAME_BASIC,1026
46,635,COURSE_FRAME_BASIC,1030
47,636,COURSE_FRAME_ADVANCE,1026
48,636,COURSE_FRAME_ADVANCE,1028
49,121,COURSE_FRAME_BASIC,1030
50,121,COURSE_FRAME_BASIC,1031
