"id(h)","type(r)","id(t)"
"1101","FRAME_RELATED","693"
"255","LANG","694"
"347","LANG","694"
"586","LANG","694"
"21","LANG","694"
"181","LANG","694"
"1625","LANG","694"
"1371","LANG","694"
"406","LANG","694"
"246","LANG","694"
"361","LANG","694"
"247","LANG","694"
"272","LANG","694"
"396","LANG","694"
"252","LANG","694"
"410","LANG","694"
"333","LANG","694"
"253","LANG","694"
"595","LANG","694"
"39","LANG","694"
"1374","LANG","694"
"1356","LANG","694"
"572","LANG","694"
"1236","LANG","694"
"274","LANG","694"
"1378","LANG","694"
"1511","LANG","694"
"422","LANG","694"
"1408","LANG","694"
"593","LANG","694"
"270","LANG","694"
"254","LANG","694"
"403","LANG","694"
"1376","LANG","694"
"1568","LANG","694"
"335","LANG","694"
"197","LANG","694"
"293","LANG","694"
"172","LANG","694"
"344","LANG","694"
"294","LANG","694"
"339","LANG","694"
"584","LANG","694"
"268","LANG","694"
"400","LANG","694"
"1355","LANG","694"
"1373","LANG","694"
"193","LANG","694"
"1448","LANG","694"
"14","LANG","694"
"18","LANG","694"
"384","LANG","694"
"574","LANG","694"
"420","LANG","694"
"343","LANG","694"
"281","LANG","694"
"277","LANG","694"
"200","LANG","694"
"404","LANG","694"
"269","LANG","694"
"1458","LANG","694"
"180","LANG","694"
"1370","LANG","694"
"186","LANG","694"
"1234","LANG","694"
"1460","LANG","694"
"1369","LANG","694"
"325","LANG","694"
"179","LANG","694"
"194","LANG","694"
"195","LANG","694"
"187","LANG","694"
"585","LANG","694"
"411","LANG","694"
"1279","LANG","694"
"22","LANG","694"
"1372","LANG","694"
"1617","LANG","694"
"338","LANG","694"
"1409","LANG","694"
"184","LANG","694"
"430","LANG","694"
"271","LANG","694"
"356","LANG","694"
"426","LANG","694"
"1452","LANG","694"
"1630","LANG","694"
"182","LANG","694"
"241","LANG","694"
"183","LANG","694"
"590","LANG","694"
"341","LANG","694"
"267","LANG","694"
"409","LANG","694"
"178","LANG","694"
"349","LANG","694"
"1237","LANG","694"
"412","LANG","694"
"594","LANG","694"
"1239","LANG","694"
"560","LANG","694"
"1631","LANG","694"
"273","LANG","694"
"577","LANG","694"
"425","LANG","694"
"336","LANG","694"
"340","LANG","694"
"285","LANG","694"
"355","LANG","694"
"1377","LANG","694"
"346","LANG","694"
"522","LANG","694"
"397","LANG","694"
"368","LANG","694"
"248","LANG","694"
"589","LANG","694"
"243","LANG","694"
"350","LANG","694"
"234","LANG","694"
"392","LANG","694"
"1375","LANG","694"
"244","LANG","694"
"196","LANG","694"
"284","LANG","694"
"334","LANG","694"
"408","LANG","694"
"1354","LANG","694"
"185","LANG","694"
"592","LANG","694"
"583","LANG","694"
"580","LANG","694"
"1235","LANG","694"
"418","LANG","694"
"342","LANG","694"
"345","LANG","694"
"1456","LANG","694"
"337","LANG","694"
"258","LANG","694"
"822","LANG_RELATED","694"
"597","LANG_RELATED","694"
"657","LANG_RELATED","694"
"1040","LANG_RELATED","694"
"1038","LANG_RELATED","694"
"906","LANG_RELATED","694"
"1025","LANG_RELATED","694"
"1036","LANG_RELATED","694"
"750","LANG_RELATED","694"
"1008","LANG_RELATED","694"
"1042","LANG_RELATED","694"
"838","LANG_RELATED","694"
"408","LANG","695"
"333","LANG","695"
"244","LANG","695"
"179","LANG","695"
"1378","LANG","695"
"342","LANG","695"
"185","LANG","695"
"241","LANG","695"
"586","LANG","695"
"592","LANG","695"
"1371","LANG","695"
"422","LANG","695"
"189","LANG","695"
"346","LANG","695"
"340","LANG","695"
"274","LANG","695"
"2","LANG","695"
"590","LANG","695"
"350","LANG","695"
"1374","LANG","695"
"409","LANG","695"
"1355","LANG","695"
"594","LANG","695"
"1354","LANG","695"
"584","LANG","695"
"269","LANG","695"
"234","LANG","695"
"404","LANG","695"
"273","LANG","695"
"267","LANG","695"
"1568","LANG","695"
"356","LANG","695"
"345","LANG","695"
"1237","LANG","695"
"182","LANG","695"
"268","LANG","695"
"347","LANG","695"
"430","LANG","695"
"271","LANG","695"
"343","LANG","695"
"371","LANG","695"
"181","LANG","695"
"593","LANG","695"
"1234","LANG","695"
"178","LANG","695"
"355","LANG","695"
"1456","LANG","695"
"341","LANG","695"
"186","LANG","695"
"254","LANG","695"
"284","LANG","695"
"337","LANG","695"
"400","LANG","695"
"1372","LANG","695"
"195","LANG","695"
"197","LANG","695"
"183","LANG","695"
"180","LANG","695"
"585","LANG","695"
"248","LANG","695"
"384","LANG","695"
"199","LANG","695"
"339","LANG","695"
"243","LANG","695"
"194","LANG","695"
"595","LANG","695"
"325","LANG","695"
"395","LANG","695"
"1235","LANG","695"
"187","LANG","695"
"1376","LANG","695"
"338","LANG","695"
"1377","LANG","695"
"1630","LANG","695"
"344","LANG","695"
"252","LANG","695"
"270","LANG","695"
"406","LANG","695"
"1375","LANG","695"
"1239","LANG","695"
"1452","LANG","695"
"193","LANG","695"
"1370","LANG","695"
"412","LANG","695"
"411","LANG","695"
"403","LANG","695"
"184","LANG","695"
"18","LANG","695"
"200","LANG","695"
"196","LANG","695"
"574","LANG","695"
"420","LANG","695"
"349","LANG","695"
"247","LANG","695"
"392","LANG","695"
"336","LANG","695"
"277","LANG","695"
"425","LANG","695"
"255","LANG","695"
"334","LANG","695"
"577","LANG","695"
"1631","LANG","695"
"410","LANG","695"
"1373","LANG","695"
"418","LANG","695"
"253","LANG","695"
"246","LANG","695"
"258","LANG","695"
"1369","LANG","695"
"572","LANG","695"
"22","LANG","695"
"172","LANG","695"
"335","LANG","695"
"624","LANG_RELATED","695"
"822","LANG_RELATED","695"
"597","LANG_RELATED","695"
"750","LANG_RELATED","695"
"1036","LANG_RELATED","695"
"646","LANG_RELATED","695"
"1040","LANG_RELATED","695"
"906","LANG_RELATED","695"
"1042","LANG_RELATED","695"
"838","LANG_RELATED","695"
"221","LANG","696"
"205","LANG","696"
"348","LANG","696"
"1322","LANG","696"
"1341","LANG","696"
"36","LANG","696"
"595","LANG","696"
"412","LANG","696"
"121","LANG","696"
"364","LANG","696"
"17","LANG","696"
"88","LANG","696"
"583","LANG","696"
"208","LANG","696"
"90","LANG","696"
"1248","LANG","696"
"589","LANG","696"
"1621","LANG","696"
"1335","LANG","696"
"1291","LANG","696"
"85","LANG","696"
"202","LANG","696"
"1295","LANG","696"
"1591","LANG","696"
"1396","LANG","696"
"1399","LANG","696"
"1469","LANG","696"
"1344","LANG","696"
"366","LANG","696"
"1588","LANG","696"
"141","LANG","696"
"1618","LANG","696"
"66","LANG","696"
"1402","LANG","696"
"352","LANG","696"
"187","LANG","696"
"1280","LANG","696"
"358","LANG","696"
"227","LANG","696"
"359","LANG","696"
"1390","LANG","696"
"229","LANG","696"
"367","LANG","696"
"592","LANG","696"
"1397","LANG","696"
"1247","LANG","696"
"1279","LANG","696"
"574","LANG","696"
"370","LANG","696"
"360","LANG","696"
"223","LANG","696"
"1579","LANG","696"
"1491","LANG","696"
"1398","LANG","696"
"220","LANG","696"
"354","LANG","696"
"1620","LANG","696"
"138","LANG","696"
"353","LANG","696"
"357","LANG","696"
"1635","LANG","696"
"219","LANG","696"
"560","LANG","696"
"62","LANG","696"
"1246","LANG","696"
"1586","LANG","696"
"75","LANG","696"
"369","LANG","696"
"162","LANG","696"
"1590","LANG","696"
"362","LANG","696"
"350","LANG","696"
"432","LANG","696"
"314","LANG","696"
"1568","LANG","696"
"565","LANG","696"
"307","LANG","696"
"591","LANG","696"
"1378","LANG","696"
"1252","LANG","696"
"1391","LANG","696"
"217","LANG","696"
"1245","LANG","696"
"76","LANG","696"
"87","LANG","696"
"1392","LANG","696"
"92","LANG","696"
"306","LANG","696"
"57","LANG","696"
"203","LANG","696"
"1593","LANG","696"
"1251","LANG","696"
"119","LANG","696"
"224","LANG","696"
"19","LANG","696"
"351","LANG","696"
"577","LANG","696"
"65","LANG","696"
"98","LANG","696"
"349","LANG","696"
"355","LANG","696"
"212","LANG","696"
"563","LANG","696"
"581","LANG","696"
"1394","LANG","696"
"213","LANG","696"
"433","LANG","696"
"189","LANG","696"
"214","LANG","696"
"1240","LANG","696"
"361","LANG","696"
"586","LANG","696"
"209","LANG","696"
"363","LANG","696"
"1580","LANG","696"
"201","LANG","696"
"1477","LANG","696"
"1487","LANG","696"
"230","LANG","696"
"372","LANG","696"
"1512","LANG","696"
"226","LANG","696"
"1352","LANG","696"
"1314","LANG","696"
"89","LANG","696"
"50","LANG","696"
"1276","LANG","696"
"118","LANG","696"
"84","LANG","696"
"78","LANG","696"
"1622","LANG","696"
"1395","LANG","696"
"23","LANG","696"
"115","LANG","696"
"207","LANG","696"
"43","LANG","696"
"571","LANG","696"
"81","LANG","696"
"195","LANG","696"
"579","LANG","696"
"200","LANG","696"
"210","LANG","696"
"222","LANG","696"
"44","LANG","696"
"1393","LANG","696"
"356","LANG","696"
"86","LANG","696"
"1250","LANG","696"
"1303","LANG","696"
"190","LANG","696"
"77","LANG","696"
"1401","LANG","696"
"211","LANG","696"
"1277","LANG","696"
"562","LANG","696"
"316","LANG","696"
"1623","LANG","696"
"451","LANG","696"
"365","LANG","696"
"1253","LANG","696"
"225","LANG","696"
"585","LANG","696"
"204","LANG","696"
"215","LANG","696"
"431","LANG","696"
"228","LANG","696"
"206","LANG","696"
"1587","LANG","696"
"82","LANG","696"
"570","LANG","696"
"1282","LANG","696"
"568","LANG","696"
"587","LANG","696"
"1249","LANG","696"
"584","LANG","696"
"582","LANG","696"
"193","LANG","696"
"184","LANG","696"
"1400","LANG","696"
"368","LANG","696"
"371","LANG","696"
"1616","LANG","696"
"897","LANG_RELATED","696"
"671","LANG_RELATED","696"
"1111","LANG_RELATED","696"
"1016","LANG_RELATED","696"
"1032","LANG_RELATED","696"
"1023","LANG_RELATED","696"
"1031","LANG_RELATED","696"
"906","LANG_RELATED","696"
"659","LANG_RELATED","696"
"658","LANG_RELATED","696"
"844","LANG_RELATED","696"
"639","LANG_RELATED","696"
"631","LANG_RELATED","696"
"623","LANG_RELATED","696"
"602","LANG_RELATED","696"
"672","LANG_RELATED","696"
"651","LANG_RELATED","696"
"749","LANG_RELATED","696"
"937","LANG_RELATED","696"
"1214","LANG_RELATED","696"
"1196","LANG_RELATED","696"
"620","LANG_RELATED","696"
"1114","LANG_RELATED","696"
"747","LANG_RELATED","696"
"668","LANG_RELATED","696"
"755","LANG_RELATED","696"
"1009","LANG_RELATED","696"
"603","LANG_RELATED","696"
"1048","LANG_RELATED","696"
"1065","LANG_RELATED","696"
"814","LANG_RELATED","696"
"823","LANG_RELATED","696"
"1015","LANG_RELATED","696"
"1018","LANG_RELATED","696"
"1053","LANG_RELATED","696"
"601","LANG_RELATED","696"
"619","LANG_RELATED","696"
"741","LANG_RELATED","696"
"673","LANG_RELATED","696"
"829","LANG_RELATED","696"
"763","LANG_RELATED","696"
"599","LANG_RELATED","696"
"1071","LANG_RELATED","696"
"999","LANG_RELATED","696"
"803","LANG_RELATED","696"
"643","LANG_RELATED","696"
"656","LANG_RELATED","696"
"1029","LANG_RELATED","696"
"1019","LANG_RELATED","696"
"617","LANG_RELATED","696"
"1077","LANG_RELATED","696"
"600","LANG_RELATED","696"
"1033","LANG_RELATED","696"
"887","LANG_RELATED","696"
"1145","LANG_RELATED","696"
"640","LANG_RELATED","696"
"582","LANG","697"
"560","LANG","697"
"592","LANG","697"
"414","LANG","697"
"252","LANG","697"
"417","LANG","697"
"1364","LANG","697"
"170","LANG","697"
"254","LANG","697"
"1511","LANG","697"
"1377","LANG","697"
"412","LANG","697"
"249","LANG","697"
"192","LANG","697"
"287","LANG","697"
"421","LANG","697"
"186","LANG","697"
"1274","LANG","697"
"1236","LANG","697"
"223","LANG","697"
"271","LANG","697"
"1361","LANG","697"
"260","LANG","697"
"1448","LANG","697"
"423","LANG","697"
"403","LANG","697"
"267","LANG","697"
"263","LANG","697"
"18","LANG","697"
"338","LANG","697"
"350","LANG","697"
"182","LANG","697"
"183","LANG","697"
"422","LANG","697"
"409","LANG","697"
"344","LANG","697"
"591","LANG","697"
"164","LANG","697"
"261","LANG","697"
"1378","LANG","697"
"420","LANG","697"
"574","LANG","697"
"406","LANG","697"
"1636","LANG","697"
"419","LANG","697"
"292","LANG","697"
"392","LANG","697"
"241","LANG","697"
"1487","LANG","697"
"347","LANG","697"
"280","LANG","697"
"191","LANG","697"
"179","LANG","697"
"410","LANG","697"
"1362","LANG","697"
"262","LANG","697"
"255","LANG","697"
"1456","LANG","697"
"194","LANG","697"
"374","LANG","697"
"288","LANG","697"
"193","LANG","697"
"345","LANG","697"
"408","LANG","697"
"265","LANG","697"
"197","LANG","697"
"427","LANG","697"
"499","LANG","697"
"415","LANG","697"
"583","LANG","697"
"1367","LANG","697"
"246","LANG","697"
"568","LANG","697"
"593","LANG","697"
"243","LANG","697"
"259","LANG","697"
"346","LANG","697"
"340","LANG","697"
"2","LANG","697"
"291","LANG","697"
"343","LANG","697"
"178","LANG","697"
"277","LANG","697"
"589","LANG","697"
"275","LANG","697"
"143","LANG","697"
"290","LANG","697"
"1359","LANG","697"
"430","LANG","697"
"580","LANG","697"
"282","LANG","697"
"281","LANG","697"
"588","LANG","697"
"407","LANG","697"
"585","LANG","697"
"294","LANG","697"
"22","LANG","697"
"341","LANG","697"
"339","LANG","697"
"358","LANG","697"
"402","LANG","697"
"1238","LANG","697"
"522","LANG","697"
"381","LANG","697"
"1360","LANG","697"
"1363","LANG","697"
"274","LANG","697"
"195","LANG","697"
"424","LANG","697"
"270","LANG","697"
"272","LANG","697"
"184","LANG","697"
"572","LANG","697"
"181","LANG","697"
"187","LANG","697"
"1368","LANG","697"
"405","LANG","697"
"1452","LANG","697"
"256","LANG","697"
"586","LANG","697"
"1366","LANG","697"
"264","LANG","697"
"1373","LANG","697"
"268","LANG","697"
"584","LANG","697"
"404","LANG","697"
"393","LANG","697"
"251","LANG","697"
"180","LANG","697"
"200","LANG","697"
"1365","LANG","697"
"185","LANG","697"
"418","LANG","697"
"594","LANG","697"
"248","LANG","697"
"278","LANG","697"
"426","LANG","697"
"279","LANG","697"
"289","LANG","697"
"1234","LANG","697"
"253","LANG","697"
"273","LANG","697"
"416","LANG","697"
"286","LANG","697"
"258","LANG","697"
"1358","LANG","697"
"595","LANG","697"
"577","LANG","697"
"581","LANG","697"
"342","LANG","697"
"1458","LANG","697"
"269","LANG","697"
"425","LANG","697"
"411","LANG","697"
"295","LANG","697"
"257","LANG","697"
"844","LANG_RELATED","697"
"607","LANG_RELATED","697"
"644","LANG_RELATED","697"
"632","LANG_RELATED","697"
"609","LANG_RELATED","697"
"652","LANG_RELATED","697"
"631","LANG_RELATED","697"
"1004","LANG_RELATED","697"
"906","LANG_RELATED","697"
"750","LANG_RELATED","697"
"615","LANG_RELATED","697"
"1008","LANG_RELATED","697"
"661","LANG_RELATED","697"
"618","LANG_RELATED","697"
"606","LANG_RELATED","697"
"1033","LANG_RELATED","697"
"664","LANG_RELATED","697"
"1025","LANG_RELATED","697"
"1016","LANG_RELATED","697"
"653","LANG_RELATED","697"
"649","LANG_RELATED","697"
"1042","LANG_RELATED","697"
"654","LANG_RELATED","697"
"604","LANG_RELATED","697"
"677","LANG_RELATED","697"
"839","LANG_RELATED","697"
"802","LANG_RELATED","697"
"999","LANG_RELATED","697"
"1036","LANG_RELATED","697"
"674","LANG_RELATED","697"
"1214","LANG_RELATED","697"
"660","LANG_RELATED","697"
"670","LANG_RELATED","697"
"1040","LANG_RELATED","697"
"785","LANG_RELATED","697"
"642","LANG_RELATED","697"
"669","LANG_RELATED","697"
"597","LANG_RELATED","697"
"742","LANG_RELATED","697"
"608","LANG_RELATED","697"
"838","LANG_RELATED","697"
"634","LANG_RELATED","697"
"822","LANG_RELATED","697"
"770","LANG_RELATED","697"
"1038","LANG_RELATED","697"
"637","LANG_RELATED","697"
"585","LANG","698"
"278","LANG","698"
"587","LANG","698"
"318","LANG","698"
"29","LANG","698"
"1410","LANG","698"
"1417","LANG","698"
"588","LANG","698"
"574","LANG","698"
"309","LANG","698"
"1415","LANG","698"
"1255","LANG","698"
"1568","LANG","698"
"1429","LANG","698"
"568","LANG","698"
"560","LANG","698"
"164","LANG","698"
"586","LANG","698"
"189","LANG","698"
"1416","LANG","698"
"565","LANG","698"
"1263","LANG","698"
"1281","LANG","698"
"580","LANG","698"
"14","LANG","698"
"1409","LANG","698"
"1284","LANG","698"
"315","LANG","698"
"311","LANG","698"
"1259","LANG","698"
"1412","LANG","698"
"1260","LANG","698"
"1414","LANG","698"
"1256","LANG","698"
"582","LANG","698"
"592","LANG","698"
"583","LANG","698"
"1285","LANG","698"
"28","LANG","698"
"1408","LANG","698"
"1283","LANG","698"
"1406","LANG","698"
"1261","LANG","698"
"584","LANG","698"
"1411","LANG","698"
"1407","LANG","698"
"1350","LANG","698"
"516","LANG","698"
"1262","LANG","698"
"589","LANG","698"
"1254","LANG","698"
"577","LANG","698"
"1404","LANG","698"
"1512","LANG","698"
"1258","LANG","698"
"561","LANG","698"
"1257","LANG","698"
"1403","LANG","698"
"71","LANG","698"
"163","LANG","698"
"581","LANG","698"
"1306","LANG","698"
"217","LANG","698"
"1413","LANG","698"
"1317","LANG","698"
"188","LANG","698"
"1302","LANG","698"
"512","LANG","698"
"1405","LANG","698"
"571","LANG","698"
"676","LANG_RELATED","698"
"804","LANG_RELATED","698"
"1197","LANG_RELATED","698"
"872","LANG_RELATED","698"
"625","LANG_RELATED","698"
"907","LANG_RELATED","698"
"759","LANG_RELATED","698"
"622","LANG_RELATED","698"
"843","LANG_RELATED","698"
"748","LANG_RELATED","698"
"1024","LANG_RELATED","698"
"783","LANG_RELATED","698"
"929","LANG_RELATED","698"
"665","LANG_RELATED","698"
"937","LANG_RELATED","698"
"1064","LANG_RELATED","698"
"1033","LANG_RELATED","698"
"762","LANG_RELATED","698"
"750","LANG_RELATED","698"
"1054","LANG_RELATED","698"
"906","LANG_RELATED","698"
"1195","LANG_RELATED","698"
"841","LANG_RELATED","698"
"655","LANG_RELATED","698"
"1043","LANG_RELATED","698"
"1210","LANG_RELATED","698"
"934","LANG_RELATED","698"
"1212","LANG_RELATED","698"
"650","LANG_RELATED","698"
"1015","LANG_RELATED","698"
"1209","LANG_RELATED","698"
"612","LANG_RELATED","698"
"844","LANG_RELATED","698"
"1214","LANG_RELATED","698"
"1016","LANG_RELATED","698"
"842","LANG_RELATED","698"
"899","LANG_RELATED","698"
"1065","LANG_RELATED","698"
"662","LANG_RELATED","698"
"1193","LANG_RELATED","698"
"803","LANG_RELATED","698"
"1452","LANG","699"
"185","LANG","699"
"184","LANG","699"
"1458","LANG","699"
